condition,  url,                                                            acquisition_file,             bearing_code, damage_type, damage_method,   extent_level, rotational_speed, load_torque, radial_force, trial, sample_rate, vibration
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_12.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_13.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_14.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         14,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_15.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         15,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_16.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         16,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_17.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         17,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_18.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         18,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_19.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         19,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F10_K005_20.mat, K005,         None,        None,            None,         1500,             0.7,         1000,         20,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_1.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         1,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_2.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         2,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_3.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         3,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_4.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         4,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_5.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         5,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_6.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         6,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_7.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         7,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_8.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         8,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_9.mat,  K005,         None,        None,            None,         900,              0.7,         1000,         9,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_10.mat, K005,         None,        None,            None,         900,              0.7,         1000,         10,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_11.mat, K005,         None,        None,            None,         900,              0.7,         1000,         11,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_12.mat, K005,         None,        None,            None,         900,              0.7,         1000,         12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_13.mat, K005,         None,        None,            None,         900,              0.7,         1000,         13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_14.mat, K005,         None,        None,            None,         900,              0.7,         1000,         14,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_15.mat, K005,         None,        None,            None,         900,              0.7,         1000,         15,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_16.mat, K005,         None,        None,            None,         900,              0.7,         1000,         16,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_17.mat, K005,         None,        None,            None,         900,              0.7,         1000,         17,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_18.mat, K005,         None,        None,            None,         900,              0.7,         1000,         18,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_19.mat, K005,         None,        None,            None,         900,              0.7,         1000,         19,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N09_M07_F10_K005_20.mat, K005,         None,        None,            None,         900,              0.7,         1000,         20,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_1.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         1,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_2.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         2,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_3.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         3,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_4.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         4,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_5.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         5,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_6.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         6,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_7.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         7,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_8.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         8,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_9.mat,  K005,         None,        None,            None,         1500,             0.1,         1000,         9,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_10.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         10,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_11.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         11,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_12.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_13.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_14.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         14,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_15.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         15,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_16.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         16,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_17.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         17,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_18.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         18,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_19.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         19,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M01_F10_K005_20.mat, K005,         None,        None,            None,         1500,             0.1,         1000,         20,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_1.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          1,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_2.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          2,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_3.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          3,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_4.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          4,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_5.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          5,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_6.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          6,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_7.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          7,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_8.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          8,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_9.mat,  K005,         None,        None,            None,         1500,             0.7,         400,          9,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_10.mat, K005,         None,        None,            None,         1500,             0.7,         400,          10,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_11.mat, K005,         None,        None,            None,         1500,             0.7,         400,          11,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_12.mat, K005,         None,        None,            None,         1500,             0.7,         400,          12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_13.mat, K005,         None,        None,            None,         1500,             0.7,         400,          13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_14.mat, K005,         None,        None,            None,         1500,             0.7,         400,          14,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_15.mat, K005,         None,        None,            None,         1500,             0.7,         400,          15,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_16.mat, K005,         None,        None,            None,         1500,             0.7,         400,          16,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_17.mat, K005,         None,        None,            None,         1500,             0.7,         400,          17,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_18.mat, K005,         None,        None,            None,         1500,             0.7,         400,          18,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_19.mat, K005,         None,        None,            None,         1500,             0.7,         400,          19,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K005.rar, K005/N15_M07_F04_K005_20.mat, K005,         None,        None,            None,         1500,             0.7,         400,          20,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_1.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         1,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_2.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         2,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_3.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         3,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_4.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         4,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_5.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         5,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_6.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         6,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_7.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         7,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_8.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         8,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_9.mat,  K006,         None,        None,            None,         1500,             0.7,         1000,         9,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_10.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         10,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_11.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         11,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_12.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_13.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_14.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         14,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_15.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         15,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_16.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         16,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_17.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         17,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_18.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         18,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_19.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         19,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F10_K006_20.mat, K006,         None,        None,            None,         1500,             0.7,         1000,         20,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_1.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         1,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_2.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         2,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_3.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         3,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_4.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         4,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_5.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         5,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_6.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         6,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_7.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         7,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_8.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         8,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_9.mat,  K006,         None,        None,            None,         900,              0.7,         1000,         9,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_10.mat, K006,         None,        None,            None,         900,              0.7,         1000,         10,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_11.mat, K006,         None,        None,            None,         900,              0.7,         1000,         11,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_12.mat, K006,         None,        None,            None,         900,              0.7,         1000,         12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_13.mat, K006,         None,        None,            None,         900,              0.7,         1000,         13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_14.mat, K006,         None,        None,            None,         900,              0.7,         1000,         14,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_15.mat, K006,         None,        None,            None,         900,              0.7,         1000,         15,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_16.mat, K006,         None,        None,            None,         900,              0.7,         1000,         16,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_17.mat, K006,         None,        None,            None,         900,              0.7,         1000,         17,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_18.mat, K006,         None,        None,            None,         900,              0.7,         1000,         18,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_19.mat, K006,         None,        None,            None,         900,              0.7,         1000,         19,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N09_M07_F10_K006_20.mat, K006,         None,        None,            None,         900,              0.7,         1000,         20,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_1.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         1,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_2.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         2,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_3.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         3,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_4.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         4,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_5.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         5,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_6.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         6,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_7.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         7,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_8.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         8,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_9.mat,  K006,         None,        None,            None,         1500,             0.1,         1000,         9,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_10.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         10,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_11.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         11,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_12.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_13.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_14.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         14,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_15.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         15,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_16.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         16,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_17.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         17,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_18.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         18,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_19.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         19,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M01_F10_K006_20.mat, K006,         None,        None,            None,         1500,             0.1,         1000,         20,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_1.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          1,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_2.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          2,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_3.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          3,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_4.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          4,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_5.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          5,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_6.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          6,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_7.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          7,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_8.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          8,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_9.mat,  K006,         None,        None,            None,         1500,             0.7,         400,          9,     64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_10.mat, K006,         None,        None,            None,         1500,             0.7,         400,          10,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_11.mat, K006,         None,        None,            None,         1500,             0.7,         400,          11,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_12.mat, K006,         None,        None,            None,         1500,             0.7,         400,          12,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_13.mat, K006,         None,        None,            None,         1500,             0.7,         400,          13,    64000,       vibration_1
Normal,     https://groups.uni-paderborn.de/kat/BearingDataCenter/K006.rar, K006/N15_M07_F04_K006_14.mat, K006,         None,        None,            None,         1500,             0.7,         400,          14,    64000,       vibration_1
